Title,Link,Date,Views,File_name,Label
ราคา iPhone 4 ของทุกค่ายมาแล้ว!!!,https://www.sanook.com/hitech/926812/,23 ก.ย. 53,"254,511",ข่าวไอที_61.txt,ข่าวไอที
ชำแหละ! 10 เรื่องน่ารู้สำหรับคนใช้ iPhone ที่เมื่อคุณรู้ชีวิตจะดีขึ้น,https://www.sanook.com/hitech/1394633/,16 ก.พ. 58,"253,566",ข่าวไอที_62.txt,ข่าวไอที
ค้นหาบ้านตัวเองใน Google Street View,https://www.sanook.com/hitech/948525/,26 มี.ค. 55,"248,643",ข่าวไอที_63.txt,ข่าวไอที
อุทาหรณ์...สำหรับคนที่จะซื้อ iPhone มือ2 (เรื่องจริงจาก Pantip),https://www.sanook.com/hitech/1387766/,4 พ.ย. 56,"248,590",ข่าวไอที_64.txt,ข่าวไอที
อัพเกรดเป็น iPhone 6/iPhone 6 Plus แค่นำ iPhone 4S มาเทิร์น,https://www.sanook.com/hitech/1394849/,27 ก.พ. 58,"247,973",ข่าวไอที_65.txt,ข่าวไอที
SimSimi แอพนี้สำหรับอายุ 17+ ดาวน์โหลดฟรี,https://www.sanook.com/hitech/946300/,30 ม.ค. 55,"246,725",ข่าวไอที_66.txt,ข่าวไอที
แตงโมโดนทำร้าย บนเฟชบุ๊ค กดดูถูกล้วงข้อมูลทันที!!,https://www.sanook.com/hitech/1388241/,29 ม.ค. 57,"243,611",ข่าวไอที_67.txt,ข่าวไอที
5 ฟีเจอร์เด็ดที่จะทำให้ iPhone 8 เปลี่ยนแปลง iPhone แบบเดิมๆ ไปตลอดกาล ก่อนเผยโฉมกันยายนนี้!,https://www.sanook.com/hitech/1431953/,18 ส.ค. 60,"243,135",ข่าวไอที_68.txt,ข่าวไอที
เจาะ 10 แฟนเพจยอดนิยม โพสต์อะไรคนไลค์เป็นล้าน!,https://www.sanook.com/hitech/1393049/,2 ธ.ค. 57,"243,050",ข่าวไอที_69.txt,ข่าวไอที
หนุ่ม IT เบื่อรถติดเลยจัดการแฮกจอโฆษณากลางถนนฉายหนังผู้ใหญ่เสียเลย!,https://www.sanook.com/hitech/1479257/,2 ก.ค. 62,"242,804",ข่าวไอที_70.txt,ข่าวไอที
5 วิธีง่ายๆ ในการเพิ่มสัญญาณ Wi-Fi ในบ้านของคุณ,https://www.sanook.com/hitech/1387246/,9 ก.ย. 56,"242,323",ข่าวไอที_71.txt,ข่าวไอที
3 สิ่งที่ไม่ควรทำเด็ดขาด ถ้าไม่อยากให้สมาร์ทโฟนและแท็บเล็ตแบตฯเสื่อม,https://www.sanook.com/hitech/1389441/,12 มิ.ย. 57,"241,594",ข่าวไอที_72.txt,ข่าวไอที
[รีวิว] iPhone 4S ความแรงที่เพิ่มขึ้นเป็นเท่าตัว พร้อมกล้องที่เป็นมากกว่ากล้องบนมือถือ,https://www.sanook.com/hitech/945033/,23 ธ.ค. 54,"238,438",ข่าวไอที_73.txt,ข่าวไอที
เปิดโผ 35 รุ่น กับราคาใหม่ที่น่าจับตามองในงาน Thailand Mobile Expo 2011 Showcase,https://www.sanook.com/hitech/941506/,14 ก.ย. 54,"238,120",ข่าวไอที_74.txt,ข่าวไอที
อัพเดท ราคามือถือ ประจำวันที่ 11 มิถุนายน 2555 ทั้ง ราคากลาง และ ราคาศูนย์,https://www.sanook.com/hitech/951713/,14 มิ.ย. 55,"237,820",ข่าวไอที_75.txt,ข่าวไอที
วิธีการเช็คเลข IMEI ทั้งบนมือถือแบบง่ายๆ แค่กดเบอร์,https://www.sanook.com/hitech/1393433/,17 ธ.ค. 57,"233,879",ข่าวไอที_76.txt,ข่าวไอที
"iPhone 5S จากเอไอเอส ลดจัดหนัก! เหลือเพียง 3,900 บาท",https://www.sanook.com/hitech/1410609/,25 ส.ค. 59,"232,986",ข่าวไอที_77.txt,ข่าวไอที
"จัดหนักเรียกลูกค้า AIS ลดราคา Note 3, S4, iPhone 5",https://www.sanook.com/hitech/1388456/,10 มี.ค. 57,"231,493",ข่าวไอที_78.txt,ข่าวไอที
"อยากได้สมาร์ทโฟนเยี่ยมๆที่ไม่ใช่ ""ไอโฟน"" มีทางเลือก",https://www.sanook.com/hitech/1030170/,6 ก.ย. 55,"231,206",ข่าวไอที_79.txt,ข่าวไอที
10 เหตุผลว่าทำไม WeChat เจ๋งกว่าแอพแชทอื่นๆ,https://www.sanook.com/hitech/1219051/,11 ก.พ. 56,"230,919",ข่าวไอที_80.txt,ข่าวไอที
เทียบกันจะๆ ความละเอียดในการออกแบบของ Galaxy S6 กับ iPhone 6,https://www.sanook.com/hitech/1395949/,29 เม.ย. 58,"227,410",ข่าวไอที_81.txt,ข่าวไอที
"เทียบ Samsung Galaxy S III กับมือถือตัวท็อป iPhone 4S, HTC One X, Nokia Lumia 900",https://www.sanook.com/hitech/950351/,5 มิ.ย. 55,"226,031",ข่าวไอที_82.txt,ข่าวไอที
พรีวิว ไอโฟน 5 (iPhone 5 preview) : บทความพรีวิว iphone5 แบบน้ำจิ้ม ก่อนจำหน่ายจริงในไทย,https://www.sanook.com/hitech/1040438/,19 ก.ย. 55,"225,410",ข่าวไอที_83.txt,ข่าวไอที
แนะนำ 5 แอปพลิเคชั่น ที่เปลี่ยนภาพนิ่งให้กลายเป็นภาพเคลื่อนไหวได้,https://www.sanook.com/hitech/1431193/,4 ส.ค. 60,"225,057",ข่าวไอที_84.txt,ข่าวไอที
5 มือถือรุ่นเด่นราคาดิ่งประจำเดือน มกราคม 2561,https://www.sanook.com/hitech/1443185/,22 ม.ค. 61,"225,045",ข่าวไอที_85.txt,ข่าวไอที
Samsung Galaxy S4 (Galaxy S IV),https://www.sanook.com/hitech/1273625/,13 มี.ค. 56,"224,099",ข่าวไอที_86.txt,ข่าวไอที
"ส่องโปรเด็ดลดราคาเครื่อง สูงสุด 8,000 บาท ถึง 31 มกราคานี้เท่านั้น",https://www.sanook.com/hitech/1402993/,26 ม.ค. 59,"223,493",ข่าวไอที_87.txt,ข่าวไอที
ใครไม่เล่นถือว่าเชย! เทรนด์มาแรง แต่งภาพหน้าเด็กผ่าน Snapchat,https://www.sanook.com/hitech/1475959/,20 พ.ค. 62,"223,114",ข่าวไอที_88.txt,ข่าวไอที
"ชายผู้(ซึ่งอ้างว่า)มาจากอนาคตปี 2030 เข้าทดสอบและ ผ่าน""เครื่องจับเท็จ"" พร้อมบอกว่าจะเกิดอะไรขึ้นบ้าง",https://www.sanook.com/hitech/1445221/,15 ก.พ. 61,"221,793",ข่าวไอที_89.txt,ข่าวไอที
"สรุปข้อมูล ""iPhone 12"" ทุกรุ่นหลังจบงาน ""Apple Event 2020"" มีอะไรเด็ดๆ บ้าง ? มาดูกัน",https://www.sanook.com/hitech/1513429/,14 ต.ค. 63,"221,711",ข่าวไอที_90.txt,ข่าวไอที
เผยโฉม iPhone 7 concept ดีไซน์เดียวกับ iPhone 4 พร้อมหน้าจอชิดขอบ สวยที่สุดเท่าที่เคยมีมา,https://www.sanook.com/hitech/1398553/,28 ส.ค. 58,"221,063",ข่าวไอที_91.txt,ข่าวไอที
10 อันดับ ความแตกต่างของ iPhone 5 และ Samsung Galaxy S III,https://www.sanook.com/hitech/1040704/,4 ต.ค. 55,"219,622",ข่าวไอที_92.txt,ข่าวไอที
"iPhone 4S เปิดตัวทางการพร้อมซีพียู Dual Core, กล้อง 8MP, ระบบสั่งการเสียง Siri ก่อนวางขาย",https://www.sanook.com/hitech/938573/,5 ต.ค. 54,"218,883",ข่าวไอที_93.txt,ข่าวไอที
เสก โลโซ เปิดตัวสมาร์ทโฟน “LOSO” รุ่น LS1 ใจสั่งมา,https://www.sanook.com/hitech/1398045/,10 ส.ค. 58,"218,267",ข่าวไอที_94.txt,ข่าวไอที
นี่คือเหตุผลว่า ทำไม Power Bank จากจีน ที่มีความจุสูง จึงมีราคาที่ถูกมาก,https://www.sanook.com/hitech/1395901/,28 เม.ย. 58,"217,407",ข่าวไอที_95.txt,ข่าวไอที
ฟีเจอร์ใหม่จะมาพร้อมกับ iPhone 7 และ iPhone 7 Plus ในปี 2016,https://www.sanook.com/hitech/1401057/,20 พ.ย. 58,"217,377",ข่าวไอที_96.txt,ข่าวไอที
iPhone 6S อัพเกรดใหม่หมด หนาขึ้น แข็งแรงขึ้น เปลี่ยนกล้องใหม่ และเพิ่มสีชมพู,https://www.sanook.com/hitech/1397055/,19 มิ.ย. 58,"217,161",ข่าวไอที_97.txt,ข่าวไอที
6 มือถือเพิ่งตกรุ่นคุณภาพคับแก้ว ที่ยังน่าซื้ออยู่,https://www.sanook.com/hitech/1410273/,16 ส.ค. 59,"216,021",ข่าวไอที_98.txt,ข่าวไอที
"iPhone 5 ความจุ 32GB ราคา 19,200 บาท",https://www.sanook.com/hitech/942342/,3 ต.ค. 54,"215,943",ข่าวไอที_99.txt,ข่าวไอที
"[รีวิว] Panasonic Lumix GF8 ""กล้องฟรุ้งฟริ้งตัวใหม่ เพื่อสาวอยาก Retouch""",https://www.sanook.com/hitech/1405519/,19 เม.ย. 59,"215,923",ข่าวไอที_100.txt,ข่าวไอที
"ระวัง Scam ภาพรูสยองบนผิวหนัง เล่นกับความกลัว ""รู"" ของคน",https://www.sanook.com/hitech/1389905/,1 ก.ค. 57,"215,806",ข่าวไอที_101.txt,ข่าวไอที
6 สมาร์ทโฟนหน้าจอ 6 นิ้ว ที่ได้รับการการันตีว่า ดีที่สุด มีรุ่นอะไรบ้าง มาดูกัน,https://www.sanook.com/hitech/1398117/,14 ส.ค. 58,"212,736",ข่าวไอที_102.txt,ข่าวไอที
วิธีตรวจสอบว่ามีคนอื่นแอบใช้บัญชี Facebook ของเราหรือไม่ ?,https://www.sanook.com/hitech/1394621/,16 ก.พ. 58,"212,569",ข่าวไอที_103.txt,ข่าวไอที
จัดเต็ม! ลดราคามือถือ-แท็บเล็ต หลากหลายรุ่นต้อนรับปี 2014,https://www.sanook.com/hitech/1387919/,23 ธ.ค. 56,"212,335",ข่าวไอที_104.txt,ข่าวไอที
เล่นกันยัง? Flying Face เกมกะพริบตาสุดฮา ใน IG Story เล่นไม่ยาก แต่ก็ไม่ง่ายอย่างที่คิด,https://www.sanook.com/hitech/1476553/,28 พ.ค. 62,"211,706",ข่าวไอที_105.txt,ข่าวไอที
วิธีลงทะเบียนซิมเติมเงินก่อนซิมดับ พร้อมวิธีตรวจสอบ,https://www.sanook.com/hitech/1394205/,30 ม.ค. 58,"211,582",ข่าวไอที_106.txt,ข่าวไอที
เผยโฉมคอนเซปท์ iPhone 8 สุดล้ำ ด้วยหน้าจอ 2 ด้าน ทั้งด้านหน้าและหลัง,https://www.sanook.com/hitech/1397369/,13 ก.ค. 58,"211,415",ข่าวไอที_107.txt,ข่าวไอที
"เปรียบเทียบ iPhone 11, iPhone 11 Pro, iPhone 11 Pro Max เลือกตัวไหนดี?",https://www.sanook.com/hitech/1484505/,12 ก.ย. 62,"210,267",ข่าวไอที_108.txt,ข่าวไอที
ส่องสาเหตุที่ทำให้คุณภาพของสัญญาณ Wi-Fi ช้าไม่เร็วแรงดั่งใจ,https://www.sanook.com/hitech/1539973/,31 ส.ค. 64,"209,955",ข่าวไอที_109.txt,ข่าวไอที
รู้กันยัง iPhone ก็มีโหมดจอขาว-ดำ กับเค้าเหมือนกัน,https://www.sanook.com/hitech/1392297/,21 ต.ค. 57,"209,491",ข่าวไอที_110.txt,ข่าวไอที
อ่านข้อความ Facebook Messenger โดยไม่ให้เพื่อน หรือคู่สนทนารู้ว่าเราเปิดอ่านแล้ว ทำอย่างไร?,https://www.sanook.com/hitech/1400897/,17 พ.ย. 58,"208,754",ข่าวไอที_111.txt,ข่าวไอที
ส่องกล้องสมาร์ทโฟนและแท็บเล็ต 58 รุ่น ในงาน Mobile Expo 2013 7-10 กุมภาพันธ์,https://www.sanook.com/hitech/1190171/,5 ก.พ. 56,"208,230",ข่าวไอที_112.txt,ข่าวไอที
"dtac จัดหนักรอบใหม่ iPhone 6s เริ่มต้นถูกที่สุดเพียง 14,000 บาท! พร้อมส่วนลดค่าบริการ 10 เดือน",https://www.sanook.com/hitech/1411921/,26 ก.ย. 59,"207,999",ข่าวไอที_113.txt,ข่าวไอที
เตือนคนที่ชอบเล่นมือถือก่อนนอน มันเกิดขึ้นกับเราแล้ว,https://www.sanook.com/hitech/1393513/,22 ธ.ค. 57,"206,213",ข่าวไอที_114.txt,ข่าวไอที
"ราคา iPhone 5S , iPhone 5C และ iPhone 5 ที่คาดว่าปรับลดใหม่",https://www.sanook.com/hitech/1387285/,9 ก.ย. 56,"206,091",ข่าวไอที_115.txt,ข่าวไอที
อัพเดท ราคามือถือ ประจำวันที่ 17 มกราคม 2555 ทั้ง ราคากลาง และ ราคาศูนย์,https://www.sanook.com/hitech/945912/,18 ม.ค. 55,"205,216",ข่าวไอที_116.txt,ข่าวไอที
[รีวิว] Whoscall ใครโทรมา รู้ได้ทันที,https://www.sanook.com/hitech/1397409/,14 ก.ค. 58,"204,638",ข่าวไอที_117.txt,ข่าวไอที
"เพิ่มรอบสำหรับลูกค้า AIS เป็นเจ้าของ iPhone 7 และ 7 Plus ครึ่งราคา(13,450 บาททุกรุ่น)",https://www.sanook.com/hitech/1414773/,13 ธ.ค. 59,"204,581",ข่าวไอที_118.txt,ข่าวไอที
"ไขข้อข้องใจ: ชาร์จแบต iPhone, iPad ข้ามคืน ทำให้แบตเสื่อมจริงหรือเปล่า ?",https://www.sanook.com/hitech/1395961/,29 เม.ย. 58,"202,229",ข่าวไอที_119.txt,ข่าวไอที
เพื่อนคนไหน ลบเราออกจาก Facebook บ้าง? มาดูวิธีการตรวจสอบกัน,https://www.sanook.com/hitech/1399521/,30 ก.ย. 58,"201,633",ข่าวไอที_120.txt,ข่าวไอที
อันตรายจากการเล่นมือถือก่อนนอน แต่สามารถป้องกันได้ ถ้าหากทำแบบนี้...?,https://www.sanook.com/hitech/1395433/,25 มี.ค. 58,"200,769",ข่าวไอที_121.txt,ข่าวไอที
กันไว้ดีกว่าซวย วิธีดู iPhone ย้อมแมว !! แบบ 100/100%,https://www.sanook.com/hitech/1387565/,1 ก.พ. 57,"200,070",ข่าวไอที_122.txt,ข่าวไอที
