Title,Link,Date,Views,File_name,Label
"มาแล้ว ทะเบียนรถนายกฯ เปิดงานที่ชุมชนบึงบางซื่อ ""บิ๊กตู่"" เตือนอย่าซื้อเยอะ",https://www.sanook.com/news/8250687/,12 ก.ย. 63,"371,870",การเมือง_22.txt,การเมือง
รายงานสด ผลการพิพากษาคดีปราสาทเขาพระวิหาร,https://www.sanook.com/news/1308007/,11 พ.ย. 56,"370,862",การเมือง_23.txt,การเมือง
ต้นสังกัด แท่ง ศักดิ์สิทธิ์ ชี้แจงเรื่องลูกของพระเอก,https://www.sanook.com/news/2065411/,12 ก.ย. 59,"368,388",การเมือง_24.txt,การเมือง
ปั้นจั่น ติงคนทำพฤติกรรมไม่เหมาะสม อยากให้ตรอง เราไปสนามหลวงเพราะอะไร,https://www.sanook.com/news/2089634/,25 ต.ค. 59,"367,461",การเมือง_25.txt,การเมือง
"คสช.สั่งเด้งข้าราชการ 70 ชื่อทั่วประเทศ ""เอ๋ ชนม์สวัสดิ์"" โดนด้วย",https://www.sanook.com/news/1818671/,25 มิ.ย. 58,"361,626",การเมือง_26.txt,การเมือง
ครม.มีมติให้ 4 และ 7 ก.ย. 63 เป็นวันหยุดชดเชยสงกรานต์ รวมหยุดยาว 4 วัน,https://www.sanook.com/news/8229886/,13 ส.ค. 63,"360,011",การเมือง_27.txt,การเมือง
14 ตุลา วันมหาวิปโยค วีรชนคนรุ่นหลังที่ควรจดจำ,https://www.sanook.com/news/1263632/,13 ต.ค. 58,"354,661",การเมือง_28.txt,การเมือง
"คลิปนาที ""ธนาธร"" กล่าวลาประธานสภาฯ เดินออกจากห้องประชุม ท่ามกลางเสียงปรบมือ",https://www.sanook.com/news/7781395/,25 พ.ค. 62,"333,503",การเมือง_29.txt,การเมือง
"ผลการเลือกตั้ง 2562: ""อนาคตใหม่"" พลิกคว้าคะแนนยืนหนึ่ง แชมป์เลือกตั้งเขต กทม.",https://www.sanook.com/news/7723210/,25 มี.ค. 62,"331,993",การเมือง_30.txt,การเมือง
แอมป์ พิธาน ออกสื่อครั้งแรก!! หลังจบสถานะคนรัก อั้ม พัชราภา,https://www.sanook.com/news/2075550/,29 ก.ย. 59,"331,982",การเมือง_31.txt,การเมือง
มือลึกลับ? กระชากผม “ยิ่งลักษณ์” หน้าศาล,https://www.sanook.com/news/2095922/,4 พ.ย. 59,"324,494",การเมือง_32.txt,การเมือง
ยุบสภาแล้ว แต่ทำไมยังไม่จบ!!,https://www.sanook.com/news/1353222/,9 ธ.ค. 56,"321,403",การเมือง_33.txt,การเมือง
เกาะติดสถานการณ์ ศรส.ขอคืนพื้นที่ 5 จุด,https://www.sanook.com/news/1471681/,18 ก.พ. 57,"317,715",การเมือง_34.txt,การเมือง
ด่วน! บิ๊กตู่ แถลงประกาศภาวะฉุกเฉิน หวังสกัดโควิด-19 ระบาดหนัก,https://www.sanook.com/news/8061591/,24 มี.ค. 63,"314,429",การเมือง_35.txt,การเมือง
พล.อ.ประยุทธ์ แถลง มีความจำเป็นต้องเข้าปกครองประเทศ,https://www.sanook.com/news/1596573/,22 พ.ค. 57,"311,576",การเมือง_36.txt,การเมือง
ศาลรัฐธรรมนูญ วินิจฉัย ยิ่งลักษณ์พ้นนายกรัฐมนตรี,https://www.sanook.com/news/1593145/,7 พ.ค. 57,"310,269",การเมือง_37.txt,การเมือง
แทน ลิปตา โพสต์ถึงพ่ออย่าคิดลงเลือกตั้ง แค่สัญญาซื่อสัตย์กับแม่ยังทำไม่ได้,https://www.sanook.com/news/8488330/,13 ธ.ค. 64,"308,612",การเมือง_38.txt,การเมือง
เลขเด็ดทะเบียนรถ-เฮลิคอปเตอร์ นายกฯ บุกยะลาตรวจราชการ ชาวเน็ตหวังให้โชค,https://www.sanook.com/news/7858454/,7 ส.ค. 62,"308,556",การเมือง_39.txt,การเมือง
เลือกตั้งสก. 65 รวมเบอร์ผู้สมัครสมาชิกสภากรุงเทพมหานคร (ส.ก.) ทั้ง 50 เขต,https://www.sanook.com/news/8549586/,29 เม.ย. 65,"301,938",การเมือง_40.txt,การเมือง
ขวัญ พูดแล้ว! แม่ใครใครก็รัก อำนาจเงินทำลายครอบครัว,https://www.sanook.com/news/2080750/,9 ต.ค. 59,"299,764",การเมือง_41.txt,การเมือง
"""ประยุทธ์"" สะดุดโพเดียมเกือบศีรษะคะมำ บอกสื่ออย่าเอาไปลง ""ไม่งั้นล่ะมีเรื่อง"" (มีคลิป)",https://www.sanook.com/news/8465834/,29 ต.ค. 64,"296,684",การเมือง_42.txt,การเมือง
ราชกิจจาฯ ประกาศยกระดับเคอร์ฟิว 13 จังหวัด เพิ่มฉะเชิงเทรา-ชลบุรี-อยุธยา มีผล 20 ก.ค.,https://www.sanook.com/news/8412622/,18 ก.ค. 64,"296,313",การเมือง_43.txt,การเมือง
"""ธนาธร"" แจกเงิน 3,000 สู้วิกฤติโควิด-19 โดยไม่ต้องพิสูจน์ความจน",https://www.sanook.com/news/8114142/,2 พ.ค. 63,"293,915",การเมือง_44.txt,การเมือง
พชร์ อานนท์ ลงดาบ!! ตัดขาด เทพพิทักษ์ ไม่ขอยุ่งเกี่ยวอีก,https://www.sanook.com/news/2094618/,2 พ.ย. 59,"291,799",การเมือง_45.txt,การเมือง
"ดูจากรองเท้า ""บิ๊กใหม่"" รอง ผบ.ตร. ร่วมภารกิจปิดฉากกราดยิงโคราช เคียงข้างบิ๊กแป๊ะ",https://www.sanook.com/news/8029230/,9 ก.พ. 63,"288,182",การเมือง_46.txt,การเมือง
เปิดภาพ อดีตนายกฯ ยิ่งลักษณ์ สวยงามในชุดราตรีหรู ควง น้องไปป์ ร่วมงานวิวาห์อุ๊งอิ๊ง,https://www.sanook.com/news/7720982/,23 มี.ค. 62,"286,992",การเมือง_47.txt,การเมือง
"เบื้องหลังนาทีรัฐประหาร ""ชัยเกษม"" ยันรัฐบาลไม่ออก ""บิ๊กตู่"" ทุบโต๊ะลั่นงั้นนาทีนี้ผมยึดการปกครอง!",https://www.sanook.com/news/1596617/,22 พ.ค. 57,"286,285",การเมือง_48.txt,การเมือง
ว่อนเน็ต! สาวไทยบุกต่อว่า 'ตั้ง อาชีวะ' ที่นิวซีแลนด์,https://www.sanook.com/news/1732521/,17 ม.ค. 58,"285,917",การเมือง_49.txt,การเมือง
บรรหาร ศิลปอาชา ถึงแก่อนิจกรรมแล้ว หลังเข้ารักษาตัวที่ศิริราช,https://www.sanook.com/news/1984283/,23 เม.ย. 59,"282,652",การเมือง_50.txt,การเมือง
เพจแอนตี้ ลูกแก้ว พี่สาวขวัญ อุษามณี ร่ายพฤติกรรมยาว,https://www.sanook.com/news/2082450/,12 ต.ค. 59,"280,538",การเมือง_51.txt,การเมือง
ชูวิทย์ เปิดใจ ตอบคำถามเคยมีเซ็กส์กับผู้ชายในคุกหรือไม่,https://www.sanook.com/news/2143574/,28 ธ.ค. 59,"278,307",การเมือง_52.txt,การเมือง
"""สหภาพการบินไทย"" ลบโพสต์โทษ ""ทักษิณ"" หลังโดนชาวเน็ตรุมถล่มเละ",https://www.sanook.com/news/8131910/,10 พ.ค. 63,"273,589",การเมือง_53.txt,การเมือง
"พิธีพระราชทานน้ำหลวงอาบศพ ""ชัย ชิดชอบ"" ประชาชน-ชาวช้างแห่ร่วมอาลัย (ภาพชุด)",https://www.sanook.com/news/8019178/,25 ม.ค. 63,"273,167",การเมือง_54.txt,การเมือง
ว่อนเน็ต! ภาพอริสมันต์ ประคอง ยิ่งลักษณ์,https://www.sanook.com/news/1033196/,15 มิ.ย. 54,"272,762",การเมือง_55.txt,การเมือง
งานหมั้น เอม พินทองทา ชินวัตร ฤกษ์ดี 11/11/11,https://www.sanook.com/news/1070984/,11 พ.ย. 54,"270,050",การเมือง_56.txt,การเมือง
"พระบรมราชโองการถอดยศทหาร ""ภัฏณัท เลิศชัยกุล""",https://www.sanook.com/news/2086778/,19 ต.ค. 59,"268,858",การเมือง_57.txt,การเมือง
"ส่องโปรไฟล์ ""อำพน กิตติอำพน"" มือทำงาน 7 รัฐบาล 7 นายกฯ หลังลือสนั่นจะเป็นนายกฯ คนนอก",https://www.sanook.com/news/7760370/,3 พ.ค. 62,"267,265",การเมือง_58.txt,การเมือง
เกาะติดม็อบมวลชน 9 ธ.ค. มุ่งหน้าทำเนียบ,https://www.sanook.com/news/1353184/,9 ธ.ค. 56,"266,489",การเมือง_59.txt,การเมือง
ครม.เคาะเพิ่มวันหยุดราชการปี 2565 กรณีพิเศษ 4 วัน เพื่อหยุดยาวกระตุ้นท่องเที่ยว,https://www.sanook.com/news/8468946/,4 พ.ย. 64,"262,837",การเมือง_60.txt,การเมือง
อมรัตน์ อนาคตใหม่ ยกคำหยาบลุงตู่ โดนชวนเบรกคาสภาฯ สวนเป็นคำพูดผู้นำ นึกว่าพูดได้,https://www.sanook.com/news/7823134/,3 ก.ค. 62,"262,722",การเมือง_61.txt,การเมือง
เกาะติด ม็อบเสธ.อ้าย กลุ่ม อพส. ชุมนุมลานพระรูปฯ,https://www.sanook.com/news/1155387/,24 พ.ย. 55,"262,340",การเมือง_62.txt,การเมือง
แทค สลัดลุคเซอร์! ขึ้นแท่นผู้บริหารวิลล่าหรู 150 ล้าน,https://www.sanook.com/news/2072094/,23 ก.ย. 59,"261,869",การเมือง_63.txt,การเมือง
"กล้าถาม ""โบว์ ณัฏฐา"" ก็กล้าตอบ! รับเคยร่วมกิจกรรมเข้าจังหวะกับ ""เสี่ยไก่ วัฒนา""",https://www.sanook.com/news/7688322/,22 ก.พ. 62,"259,932",การเมือง_64.txt,การเมือง
"ทำความรู้จัก เจ้าสาวคนสวยของ ""โอ๊ค พานทองแท้"" ที่แท้ผู้บริหารโรงแรมดัง",https://www.sanook.com/news/8583546/,28 มิ.ย. 65,"256,747",การเมือง_65.txt,การเมือง
เลือกตั้ง 2562: เช็กชื่อที่นี่! เลือกตั้งล่วงหน้า-นอกเขต 17 มี.ค. 2562,https://www.sanook.com/news/7689854/,27 ก.พ. 62,"256,511",การเมือง_66.txt,การเมือง
"ลุ้นเกมพลิก! เพื่อไทยจับมืออนาคตใหม่ ประเคนเก้าอี้นายกฯ ให้ ""อนุทิน-อภิสิทธิ์""",https://www.sanook.com/news/7766874/,10 พ.ค. 62,"256,293",การเมือง_67.txt,การเมือง
"ราชกิจจาฯ เผยแพร่คำพิพากษาให้ทรัพย์สิน ""เมียอริสมันต์"" กว่า 42 ล้าน ตกเป็นของแผ่นดิน",https://www.sanook.com/news/8038354/,23 ก.พ. 63,"254,509",การเมือง_68.txt,การเมือง
เปิดประวัติ พล.อ.ประยุทธ์ จันทร์โอชา,https://www.sanook.com/news/1596633/,25 พ.ค. 57,"253,028",การเมือง_69.txt,การเมือง
เกาะติดม็อบ มวลชล 8 เส้นทาง บุก บชน.-สถานีทีวี,https://www.sanook.com/news/1334714/,1 ธ.ค. 56,"252,381",การเมือง_70.txt,การเมือง
นายกฯ บิ๊กตู่ เยือนพิษณุโลก ออกปากแซวคอหวย ซื้อเลขทะเบียนรถเกลี้ยงแผง,https://www.sanook.com/news/7886726/,4 ก.ย. 62,"251,984",การเมือง_71.txt,การเมือง
ดร.ปณิธาน ประกาศแต่งงาน กับลูกศิษย์สาววัย 25 ปี,https://www.sanook.com/news/1097725/,12 ก.พ. 55,"251,479",การเมือง_72.txt,การเมือง
ตั้ง อาชีวะ-แฟนสาว โชว์พาสปอร์ตเป็นพลเมืองนิวซีเเลนด์โดยสมบูรณ์ ไม่ใช่ผู้ลี้ภัย,https://www.sanook.com/news/1719201/,22 ธ.ค. 57,"251,437",การเมือง_73.txt,การเมือง
ษา ไม่ปิดกั้น น้องเซย์เดย์ ถามถึง เป้ พ่อที่ไม่ได้เจอหน้า,https://www.sanook.com/news/2065250/,12 ก.ย. 59,"251,338",การเมือง_74.txt,การเมือง
"""กนก"" เผย ภาพล่าสุด ""ทักษิณ"" ชี้โทรมทรุด",https://www.sanook.com/news/1471495/,17 ก.พ. 57,"251,326",การเมือง_75.txt,การเมือง
ส่องชัดๆ ทะเบียนรถนายกฯ ลงพื้นที่ภูเก็ต แฟนคลับแห่ต้อนรับลุงตู่แน่นขนัด,https://www.sanook.com/news/7828810/,9 ก.ค. 62,"251,111",การเมือง_76.txt,การเมือง
เกาะติดสถานการณ์ กปปส. Shutdown กรุงเทพ,https://www.sanook.com/news/1394581/,13 ม.ค. 57,"250,580",การเมือง_77.txt,การเมือง
"แหล่งข่าวเผย ""ดีลจบ"" ภูมิใจไทยตบเท้าร่วมพลังประชารัฐ ขอตำแหน่ง 3 กระทรวงเกรดเอ",https://www.sanook.com/news/7727146/,28 มี.ค. 62,"248,600",การเมือง_78.txt,การเมือง
เกาะติดสภาพิจารณาร่างพ.ร.บ.นิรโทษกรรม และม๊อบต้าน,https://www.sanook.com/news/1201587/,7 ส.ค. 56,"246,887",การเมือง_79.txt,การเมือง
โอ๊ค พานทองแท้ เย้ย!!! คุณชายชนะเพราะคนกทม.กลัว,https://www.sanook.com/news/1172327/,4 มี.ค. 56,"246,560",การเมือง_80.txt,การเมือง
ติ่ง มัลลิกา ปรี๊ด! อ้างคลิปหวิวหลุด ยืนยันไม่ใช่...ค่ะ,https://www.sanook.com/news/1727273/,7 ม.ค. 58,"245,242",การเมือง_81.txt,การเมือง
ฉาวได้อีก! ส.ส. ดูคลิปโป๊ ขณะประชุมสภา,https://www.sanook.com/news/1112839/,19 เม.ย. 55,"243,395",การเมือง_82.txt,การเมือง
นายกฯ เปลี่ยนใช้รถเบนซ์กันกระสุนคันใหม่ มูลค่า 19.5 ล้านบาท,https://www.sanook.com/news/2001278/,26 พ.ค. 59,"242,021",การเมือง_83.txt,การเมือง
บันทึกรัก! เมื่อคนดังเขียนซึ้ง ในวันครบรอบแต่งงาน,https://www.sanook.com/news/2075602/,1 ต.ค. 59,"241,214",การเมือง_84.txt,การเมือง
บิ๊กตู่ ไม่พอใจ ฐปนีย์ เอียดศรีไชย เรียกเข้าพบเจ้าหน้าที่,https://www.sanook.com/news/1769453/,25 มี.ค. 58,"237,772",การเมือง_85.txt,การเมือง
"เลือกตั้ง 2562: ""ทูลกระหม่อมหญิง"" ตอบรับ ""ไทยรักษาชาติ"" ลงชิงนายกฯ ทรงพระสเลนเดอร์",https://www.sanook.com/news/7672018/,8 ก.พ. 62,"237,531",การเมือง_86.txt,การเมือง
ณัฐพงศ์ คุณากรวงศ์ เอม ทักษิณ เผยภาพชื่นมื่น!,https://www.sanook.com/news/1042903/,27 ก.ค. 54,"234,838",การเมือง_87.txt,การเมือง
"""ส.ส.เต้"" รับคำท้า ""สุชาติ"" อาสาชกแทน ""ประยุทธ์"" แต่มีข้อแม้ก่อนจะขึ้นสังเวียน",https://www.sanook.com/news/8430866/,22 ส.ค. 64,"233,418",การเมือง_88.txt,การเมือง
เกาะติด ชัตดาวน์กรุงเทพ 17 ม.ค. 2557,https://www.sanook.com/news/1395649/,17 ม.ค. 57,"232,804",การเมือง_89.txt,การเมือง
"แทน เทือกสุบรรณ โพสต์FB ""10 เหตุผลที่ชาวประชาธิปัตย์ไม่ควรเสียใจ""",https://www.sanook.com/news/1038333/,5 ก.ค. 54,"231,881",การเมือง_90.txt,การเมือง
ผลการเลือกตั้ง 2557 เกาะติดผลคะแนนเลือกตั้ง 2 ก.พ. 2557,https://www.sanook.com/news/1432198/,2 ก.พ. 57,"229,454",การเมือง_91.txt,การเมือง
เจ เปิดใจ! บ้านหรูไม่ได้แพงเวอร์ 50 ล้าน แค่สร้างให้สมฐานะเมีย,https://www.sanook.com/news/2079962/,7 ต.ค. 59,"229,029",การเมือง_92.txt,การเมือง
ภาพวัยเด็กของ ยิ่งลักษณ์ ชินวัตร ว่าที่นายกหญิง,https://www.sanook.com/news/1038860/,7 ก.ค. 54,"228,710",การเมือง_93.txt,การเมือง
เลขเด็ดทะเบียนรถนายกฯ ลงพื้นที่นครศรีธรรมราช ชาวบ้านเผยมาคราวก่อนก็ให้โชค,https://www.sanook.com/news/7895350/,13 ก.ย. 62,"225,222",การเมือง_94.txt,การเมือง
เวทีนปช. อักษะ ทหารเข้าพื้นที่แล้ว,https://www.sanook.com/news/1596585/,22 พ.ค. 57,"224,182",การเมือง_95.txt,การเมือง
ล้วงเบื้องหลัง ก่อนประกาศกฎอัยการศึก,https://www.sanook.com/news/1595855/,20 พ.ค. 57,"223,566",การเมือง_96.txt,การเมือง
แจกเลข! นายกปูเปลี่ยนรถ 3 คันรวด คอหวยแห่ตามดูเพียบ,https://www.sanook.com/news/1177730/,1 เม.ย. 56,"221,856",การเมือง_97.txt,การเมือง
ตู่ ประกาศมอบตัวแล้ว,https://www.sanook.com/news/933752/,19 พ.ค. 53,"220,985",การเมือง_98.txt,การเมือง
อุ๊งอิ๊ง โพสต์จะโดนปล้นเมื่อไหร่ไม่รู้ คนแห่เชียร์นายกฯหญิงคนที่ 2,https://www.sanook.com/news/2090142/,26 ต.ค. 59,"220,663",การเมือง_99.txt,การเมือง
เกาะสถานการณ์ พื้นที่เสี่ยงในกรุงเทพฯ-ทั่วไทย!!!,https://www.sanook.com/news/933628/,19 พ.ค. 53,"220,424",การเมือง_100.txt,การเมือง
สุดอาลัย.. คุณหญิงแจ่มใส พาลูกๆ กราบศพบรรหาร,https://www.sanook.com/news/1984622/,23 เม.ย. 59,"220,211",การเมือง_101.txt,การเมือง
นายกฯ พับไมค์จบแถลงหลังประชุม ครม.ใหม่ เมื่อเจอคำถามภาษาอังกฤษจากผู้สื่อข่าว,https://www.sanook.com/news/7836618/,16 ก.ค. 62,"220,092",การเมือง_102.txt,การเมือง
รายงานพิเศษ:เสธ. แดง คือใคร? ทำไมเป็นเป้ายิง,https://www.sanook.com/news/931807/,14 พ.ค. 53,"219,201",การเมือง_103.txt,การเมือง
เกาะติดสถานการณ์ม็อบ,https://www.sanook.com/news/1333562/,26 พ.ย. 56,"218,427",การเมือง_104.txt,การเมือง
เบนซ์ เรซซิ่ง ถอยแลมโบกินี่ 20 ล้าน ไว้รับส่ง แพท ณปภา,https://www.sanook.com/news/2076998/,2 ต.ค. 59,"215,139",การเมือง_105.txt,การเมือง
"กรุ๊ปไลน์พลังประชารัฐป่วนอีก ชื่อ-หน้า ""ปารีณา"" ส่งคลิปสยิว ก่อนไล่ลบสมาชิกเกลี้ยง",https://www.sanook.com/news/8116123/,3 พ.ค. 63,"214,207",การเมือง_106.txt,การเมือง
ยิปโซ ชี้แจงด่วน!! ย้ำกระแสพี่น้องแตกคอ ยิปซี คอมเม้นท์แรง เนรคุณ,https://www.sanook.com/news/2070086/,20 ก.ย. 59,"214,043",การเมือง_107.txt,การเมือง
"เลือกตั้ง 2562: ""ไทยรักษาชาติ"" ลือกระฉ่อน! เชิญ ""คนดัง"" เพียงหนึ่งเดียวชิงนายกฯ",https://www.sanook.com/news/7671186/,7 ก.พ. 62,"211,543",การเมือง_108.txt,การเมือง
ผลการเลือกตั้ง อบต. 2564 ทั่วประเทศ ใครคว้าชัยกันบ้าง เช็กได้ที่นี่เลย!,https://www.sanook.com/news/8481238/,29 พ.ย. 64,"211,305",การเมือง_109.txt,การเมือง
เกาะติด คำตัดสินศาลรัฐธรรมนูญ,https://www.sanook.com/news/1309792/,20 พ.ย. 56,"210,555",การเมือง_110.txt,การเมือง
แบงค์ปั๊มทักษิณเป็นพระเจ้าตากกลับชาติ สะพัดเมือง,https://www.sanook.com/news/940378/,9 มิ.ย. 53,"209,971",การเมือง_111.txt,การเมือง
ใหญ่ ฝันดี อัด กี้ร์ อริสมันต์ อาสาร้องเพลงปรองดอง,https://www.sanook.com/news/1609685/,10 มิ.ย. 57,"209,201",การเมือง_112.txt,การเมือง
พระราชทานน้ำหลวงอาบศพ พล.ต.ขัตติยะ!! รับศพไว้ในพระบรมราชานุเคราะห์,https://www.sanook.com/news/933188/,18 พ.ค. 53,"208,201",การเมือง_113.txt,การเมือง
เลขนี้มาแรง! คอหวยแอบส่องทะเบียนรถนายกฯ ประชุม ครม.สัญจร ที่ระยอง,https://www.sanook.com/news/8237858/,24 ส.ค. 63,"207,968",การเมือง_114.txt,การเมือง
"""วัน อยู่บำรุง"" เปิดตัวแฟนสาว ""นานา ณาลดา"" กลางงานฉลอง ส.ส.ป้ายแดง",https://www.sanook.com/news/7797262/,9 มิ.ย. 62,"207,296",การเมือง_115.txt,การเมือง
"เท่ง เถิดเทิง ลั่น กลางงานวันเกิดณัฐวุฒิ ""อยากเห็นทักษิณกลับบ้าน""",https://www.sanook.com/news/1189779/,5 มิ.ย. 56,"207,280",การเมือง_116.txt,การเมือง
เฉลยที่มาภาพ ยิ่งลักษณ์-อริสมันต์,https://www.sanook.com/news/1033669/,17 มิ.ย. 54,"207,255",การเมือง_117.txt,การเมือง
สมัคร สุนทรเวช ถึงแก่อสัญกรรม,https://www.sanook.com/news/848545/,24 พ.ย. 52,"206,358",การเมือง_118.txt,การเมือง
"ทักษิณลั่นกลับไทยแน่ เข้าประตูหน้าสุวรรณภูมิด้วย เผยยินดีช่วยเพราะ ""ตู่เขาเป็นรุ่นน้องผม""",https://www.sanook.com/news/8411162/,13 ก.ค. 64,"205,178",การเมือง_119.txt,การเมือง
ว่อนเน็ต! ภาพยิ่งลักษณ์ ใช้มือถือในริ้วขบวนพระราชพิธีฯ,https://www.sanook.com/news/1110979/,10 เม.ย. 55,"204,151",การเมือง_120.txt,การเมือง
"""วาสนา"" เล่าเป็นฉาก ""พล.ต.โกศล"" ต่อสายหาใคร ก่อนปล่อยคนที่สุวรรณภูมิกลับบ้าน",https://www.sanook.com/news/8072402/,5 เม.ย. 63,"203,043",การเมือง_121.txt,การเมือง
แดงตบนักข่าวสาวพม่าฉุนสัมภาษณ์ในวัด,https://www.sanook.com/news/933418/,18 พ.ค. 53,"202,890",การเมือง_122.txt,การเมือง
ชูวิทย์ ปล่อยคลิปนาที ส.ส.หญิงแย่งเก้าอี้,https://www.sanook.com/news/1120787/,31 พ.ค. 55,"202,819",การเมือง_123.txt,การเมือง
ไขความลับ การตายของ “เสธ.แดง” หัวหน้ากองกำลังพระเจ้าตาก,https://www.sanook.com/news/1142983/,18 ก.ย. 55,"201,742",การเมือง_124.txt,การเมือง
แอร์คาเธ่ย์! โพสต์ลาออกเอง ขอแสดงความรับผิดชอบ,https://www.sanook.com/news/1157189/,4 ธ.ค. 55,"200,643",การเมือง_125.txt,การเมือง
"อดีตแอร์คาเธ่ย์ ฉะ โอ๊ค ""อย่าแตะกระโปรงฉัน""",https://www.sanook.com/news/1184471/,6 พ.ค. 56,"200,221",การเมือง_126.txt,การเมือง
"ศาลอุทธรณ์พิพากษายืนประหารชีวิต ""นวัธ เตาะเจริญสุข"" อดีต ส.ส. เพื่อไทย",https://www.sanook.com/news/8197038/,29 มิ.ย. 63,"197,440",การเมือง_127.txt,การเมือง
'วีรพัฒน์' ตั้งคำถาม13 ข้อถึงสุเทพ,https://www.sanook.com/news/1352012/,2 ธ.ค. 56,"196,723",การเมือง_128.txt,การเมือง
